frame.number	dis.timestamp	dis.entity_linear_velocity.x	dis.entity_linear_velocity.y	dis.entity_linear_velocity.z	dis.entity_location.x	dis.entity_location.y	dis.entity_location.z
44267	439.067540000	-46.453	66.2964	78.6846	1341119.08400825	-4367724.25347356	4441907.86900933
44671	439.651156000	-46.4548	66.2998	78.6867	1341091.98658862	-4367685.58180542	4441953.7712798
44809	439.851267000	-46.4548	66.3001	78.6865	1341082.69606109	-4367672.32287966	4441969.50913602
44939	440.068024000	-46.453	66.2979	78.6832	1341072.63131495	-4367657.95892624	4441986.55832618
45334	440.651643000	-46.451	66.2891	78.6979	1341045.53387366	-4367619.28635184	4442032.45982036
45452	440.818396000	-46.451	66.2894	78.6977	1341037.79174049	-4367608.23692464	4442045.57441303
45568	440.968501000	-46.4493	66.2871	78.6945	1341030.82385299	-4367598.292485	4442057.3775527
45923	441.485379000	-46.4548	66.3026	78.6843	1341006.82319748	-4367564.03878431	4442098.03241405
46036	441.668815000	-46.4493	66.2882	78.6936	1340998.30690347	-4367551.88433774	4442112.45838179
46427	442.235766000	-46.4531	66.3013	78.6803	1340971.98361262	-4367514.3151735	4442157.04703771
46796	442.819384000	-46.4549	66.3047	78.6825	1340944.88612444	-4367475.64063556	4442202.94684986
46919	443.019494000	-46.4511	66.2928	78.6947	1340935.59557341	-4367462.38072588	4442218.68386322
47036	443.202925000	-46.4531	66.3028	78.6791	1340927.07920655	-4367450.22563924	4442233.10924863
47404	443.769860000	-46.4532	66.3037	78.6783	1340900.75588349	-4367412.65512516	4442277.69674817
47787	444.336795000	-46.4532	66.3046	78.6776	1340874.43261097	-4367375.08431556	4442322.28402857
48170	444.920405000	-46.4512	66.2958	78.6922	1340847.33507742	-4367336.40787455	4442368.18221039
48262	445.070497000	-46.4495	66.2935	78.6891	1340840.36716714	-4367326.46247948	4442379.98453158
48601	445.587384000	-46.455	66.309	78.6788	1340816.36643315	-4367292.20548789	4442420.6365737
48681	445.737492000	-46.4532	66.3067	78.6757	1340809.39851917	-4367282.25993747	4442432.4387618
49055	446.321117000	-46.4513	66.2979	78.6904	1340782.30095542	-4367243.58222777	4442478.3358567
49193	446.504533000	-46.4533	66.3079	78.6747	1340773.78456618	-4367231.42620126	4442492.76043691
49552	447.088152000	-46.455	66.3113	78.6768	1340746.6869859	-4367192.74779682	4442538.65693658
49659	447.238397000	-46.4495	66.2969	78.6862	1340739.7190636	-4367182.80189686	4442550.45882522
49667	447.254901000	-46.455	66.3116	78.6766	1340738.94481303	-4367181.6967039	4442551.77010224
49796	447.438339000	-46.4533	66.3094	78.6734	1340730.42841747	-4367169.54041158	4442566.19445471
50167	448.005264000	-46.4533	66.3103	78.6727	1340704.10506813	-4367131.96637415	4442610.77896973
50540	448.588886000	-46.4513	66.3015	78.6873	1340677.00745554	-4367093.28661041	4442656.67430481
50643	448.738974000	-46.4496	66.2992	78.6842	1340670.03952494	-4367083.34036093	4442668.47589398
50986	449.272556000	-46.4534	66.3122	78.671	1340645.2644982	-4367047.97522266	4442710.43659775
51379	449.856181000	-46.4551	66.3156	78.6732	1340618.16685837	-4367009.29431109	4442756.33094936
51494	450.039661000	-46.4496	66.3012	78.6825	1340609.65050764	-4366997.13748162	4442770.75487562
51825	450.539853000	-46.4534	66.3142	78.6693	1340586.42393154	-4366963.98178207	4442810.09229847
52172	451.090090000	-46.4552	66.3175	78.6715	1340560.87467891	-4366927.51006363	4442853.36312468
52266	451.240208000	-46.4534	66.3153	78.6684	1340553.90673448	-4366917.5632316	4442865.16421471
52651	451.807133000	-46.4535	66.3162	78.6676	1340527.58324334	-4366879.9856458	4442909.74565537
53021	452.407435000	-46.4535	66.3171	78.6668	1340499.71132437	-4366840.19715379	4442956.94915358
53419	453.007747000	-46.4498	66.3058	78.6785	1340471.83945457	-4366800.40830587	4443004.15238085
53771	453.558005000	-46.4515	66.3092	78.6807	1340446.29015203	-4366763.93447998	4443047.42140123
53875	453.724758000	-46.4553	66.3216	78.668	1340438.54793946	-4366752.88171282	4443060.53313233
54013	453.924856000	-46.4515	66.3097	78.6802	1340429.25730797	-4366739.61841659	4443076.26724414
54145	454.124929000	-46.4553	66.3222	78.6675	1340419.96661262	-4366726.35485492	4443092.00109445
54263	454.275035000	-46.4536	66.32	78.6643	1340412.99865146	-4366716.40731611	4443103.80157884
54590	454.808597000	-46.4536	66.3208	78.6636	1340388.22357853	-4366681.0377969	4443145.75856272
54955	455.392222000	-46.4516	66.312	78.6783	1340361.12581995	-4366642.35187131	4443191.64861789
55050	455.508987000	-46.4536	66.3219	78.6627	1340355.70627166	-4366634.61460698	4443200.82650342
55397	456.059231000	-46.4554	66.3252	78.6649	1340330.15691863	-4366598.13864523	4443244.09369348
55529	456.259333000	-46.4554	66.3256	78.6646	1340320.86627002	-4366584.8746241	4443259.8271841
55629	456.426105000	-46.4554	66.3258	78.6644	1340313.12404092	-4366573.82115793	4443272.93831618
55748	456.592876000	-46.4554	66.3261	78.6642	1340305.38181081	-4366562.76764861	4443286.04941128
55902	456.826294000	-46.4554	66.3264	78.6639	1340294.54267445	-4366547.29262242	4443304.40484065
56033	457.026397000	-46.4554	66.3268	78.6636	1340285.25202022	-4366534.02836311	4443320.13812716
56151	457.209831000	-46.4537	66.3245	78.6604	1340276.73555879	-4366521.86928936	4443334.56009624
56508	457.760078000	-46.4517	66.3157	78.6751	1340251.18623388	-4366485.39207854	4443377.82624991
56619	457.910178000	-46.4537	66.3256	78.6595	1340244.21819033	-4366475.44348986	4443389.62580055
56950	458.460420000	-46.4517	66.3168	78.6742	1340218.66885132	-4366438.96568101	4443432.89144171
57046	458.593858000	-46.4555	66.3292	78.6615	1340212.47503242	-4366430.12237457	4443443.37987654
57188	458.810617000	-46.4537	66.327	78.6583	1340202.41013662	-4366415.75211591	4443460.42366428
57548	459.360867000	-46.4555	66.3304	78.6605	1340176.86071709	-4366379.27333489	4443503.68843821
57675	459.544302000	-46.45	66.316	78.6698	1340168.3443024	-4366367.11379997	4443518.1100461
58041	460.111252000	-46.4538	66.329	78.6566	1340142.0206387	-4366329.52890829	4443562.68522584
58384	460.644807000	-46.4538	66.3299	78.6559	1340117.24545179	-4366294.15455654	4443604.63806821
58765	461.245109000	-46.4538	66.3308	78.6551	1340089.37333848	-4366254.3578319	4443651.83451116
59150	461.828736000	-46.4556	66.3342	78.6572	1340062.27544248	-4366215.66607712	4443697.71957055
59261	462.012172000	-46.4538	66.332	78.654	1340053.75894887	-4366203.5056365	4443712.14036813
59632	462.595781000	-46.4556	66.3354	78.6562	1340026.66103655	-4366164.81318707	4443758.02483213
59765	462.779224000	-46.4501	66.321	78.6655	1340018.14460019	-4366152.65273141	4443772.44565087
60112	463.329494000	-46.4556	66.3365	78.6552	1339992.59510094	-4366116.1705617	4443815.70752038
60230	463.512934000	-46.4539	66.3343	78.652	1339984.0785973	-4366104.00969394	4443830.12795184
60600	464.079865000	-46.4502	66.323	78.6638	1339957.7549139	-4366066.42151419	4443874.70034739
60959	464.630136000	-46.4557	66.3386	78.6535	1339932.20538858	-4366029.93823392	4443917.96126499
61110	464.830232000	-46.4519	66.3267	78.6657	1339922.91467733	-4366016.67155152	4443933.6924747
61206	464.996980000	-46.4519	66.3269	78.6655	1339915.17239606	-4366005.61586764	4443946.801706
61321	465.163743000	-46.4519	66.3272	78.6653	1339907.43011376	-4365994.56014061	4443959.91090034
61449	465.347152000	-46.454	66.3372	78.6496	1339898.91359787	-4365982.3987508	4443974.33088431
61853	465.964129000	-46.452	66.3284	78.6642	1339870.2671821	-4365941.49217227	4444022.83464329
61964	466.130877000	-46.452	66.3287	78.664	1339862.52489394	-4365930.436195	4444035.94362312
62061	466.297633000	-46.452	66.3289	78.6638	1339854.78260477	-4365919.38017459	4444049.05256597
62159	466.431071000	-46.4557	66.3413	78.6511	1339848.58874776	-4365910.5352459	4444059.5396103
62316	466.681149000	-46.454	66.3392	78.6478	1339836.9753566	-4365893.95120499	4444079.20299041
62716	467.264772000	-46.452	66.3304	78.6625	1339809.87734508	-4365855.25452739	4444125.08383013
62830	467.431519000	-46.4558	66.3429	78.6498	1339802.13504904	-4365844.19821361	4444138.19252149
62963	467.631630000	-46.452	66.331	78.662	1339792.84431742	-4365830.93066143	4444153.92298561
63076	467.798376000	-46.452	66.3313	78.6618	1339785.10201915	-4365819.87425273	4444167.0315956
63181	467.981785000	-46.4541	66.3413	78.6461	1339776.5854857	-4365807.71211309	4444181.45093679
63578	468.582102000	-46.4541	66.3422	78.6453	1339748.71321208	-4365767.90855436	4444228.64152172
63945	469.149022000	-46.4504	66.3309	78.657	1339722.38942422	-4365730.31591526	4444273.21009466
64336	469.732653000	-46.4559	66.3465	78.6467	1339695.29129804	-4365691.6167996	4444319.08881026
64463	469.932751000	-46.4559	66.3468	78.6464	1339686.0005497	-4365678.34853297	4444334.81866192
64595	470.132848000	-46.4559	66.3471	78.6462	1339676.70979991	-4365665.08020421	4444350.54846031
64703	470.316290000	-46.4541	66.3449	78.643	1339668.19325092	-4365652.91740019	4444364.96723193
65082	470.866535000	-46.4559	66.3482	78.6452	1339642.64360097	-4365616.42879518	4444408.22358491
65197	471.049966000	-46.4542	66.346	78.642	1339634.12710949	-4365604.2659856	4444422.64238583
65575	471.633581000	-46.4522	66.3372	78.6567	1339607.02900549	-4365565.56535182	4444468.51983399
65685	471.783666000	-46.4542	66.3472	78.641	1339600.06088618	-4365555.61353253	4444480.31661535
66040	472.367266000	-46.456	66.3506	78.6432	1339572.96276669	-4365516.91223437	4444526.19349391
66175	472.550706000	-46.4505	66.3362	78.6525	1339564.44626523	-4365504.74899769	4444540.61192866
66331	472.784259000	-46.4542	66.3487	78.6397	1339553.60699329	-4365489.26819102	4444558.9624031
66595	473.217702000	-46.4542	66.3494	78.6391	1339533.47694724	-4365460.51801329	4444593.04178233
66991	473.817999000	-46.4543	66.3503	78.6383	1339505.60455977	-4365420.70957781	4444640.22818629
67365	474.401619000	-46.456	66.3537	78.6405	1339478.50639735	-4365382.00643754	4444686.10348547
67492	474.601710000	-46.4523	66.3418	78.6527	1339469.21561519	-4365368.73672136	4444701.83209436
67596	474.751842000	-46.4543	66.3518	78.6371	1339462.24747978	-4365358.78421096	4444713.62828316
67932	475.268707000	-46.4561	66.3551	78.6393	1339438.24624777	-4365324.50361445	4444754.26012818
68057	475.452135000	-46.4543	66.3529	78.6361	1339429.72966472	-4365312.33934882	4444768.67764665
68429	476.035757000	-46.4561	66.3563	78.6383	1339402.63146785	-4365273.63472885	4444814.5516771
68567	476.235858000	-46.4561	66.3566	78.6381	1339393.3406739	-4365260.36450534	4444830.27985099
68681	476.435951000	-46.4524	66.3447	78.6503	1339384.0498785	-4365247.09421971	4444846.00797162
68801	476.602695000	-46.4524	66.3449	78.6501	1339376.30752711	-4365236.03553316	4444859.11462868
68907	476.769445000	-46.4561	66.3574	78.6373	1339368.56517472	-4365224.97680346	4444872.22124874
69023	476.952878000	-46.4544	66.3552	78.6342	1339360.04858174	-4365212.81211074	4444886.63840101
69374	477.503125000	-46.4561	66.3585	78.6364	1339334.49879982	-4365176.31783967	4444929.88989591
69502	477.686586000	-46.4507	66.3441	78.6457	1339325.98226434	-4365164.15314139	4444944.30707749
69870	478.253540000	-46.4544	66.3572	78.6324	1339299.65822752	-4365126.5522904	4444988.86857562
70246	478.820480000	-46.4544	66.3581	78.6317	1339273.33424147	-4365088.95114396	4445033.42985448
70620	479.387407000	-46.4545	66.359	78.6309	1339247.0101815	-4365051.34929562	4445077.99049738
71006	479.971028000	-46.4562	66.3624	78.6331	1339219.91190189	-4365012.64111236	4445123.86147238
71131	480.187808000	-46.4545	66.3602	78.6298	1339209.84683804	-4364998.2636636	4445140.89909612
71519	480.771418000	-46.4563	66.3636	78.632	1339182.74854163	-4364959.55475563	4445186.76944965
71626	480.954853000	-46.4545	66.3614	78.6288	1339174.23192224	-4364947.38892407	4445201.18562533
72001	481.538469000	-46.4563	66.3648	78.631	1339147.13360974	-4364908.67932159	4445247.05538328
72142	481.721902000	-46.4508	66.3504	78.6403	1339138.61704764	-4364896.51347498	4445261.47158013
72479	482.272161000	-46.4526	66.3537	78.6425	1339113.06717132	-4364860.01513253	4445304.71958371
72567	482.405587000	-46.4563	66.3661	78.6298	1339106.87323734	-4364851.16689758	4445315.20379319
72707	482.622340000	-46.4546	66.364	78.6266	1339096.80815454	-4364836.78863007	4445332.24071479
73081	483.205947000	-46.4563	66.3674	78.6288	1339069.7098071	-4364798.0775178	4445378.10917796
73204	483.389376000	-46.4546	66.3652	78.6256	1339061.19317167	-4364785.91099347	4445392.52475951
73592	483.973003000	-46.4564	66.3686	78.6278	1339034.09480818	-4364747.1991867	4445438.39262706
73730	484.173104000	-46.4564	66.3689	78.6275	1339024.80395711	-4364733.92649916	4445454.11868795
73820	484.323241000	-46.4509	66.3544	78.6368	1339017.83583238	-4364723.97196349	4445465.91317408
74135	484.806748000	-46.4527	66.3577	78.6391	1338995.3828777	-4364691.89577666	4445503.91739041
74251	484.973511000	-46.4527	66.3579	78.6389	1338987.64047614	-4364680.83492461	4445517.02219042
74361	485.156924000	-46.4547	66.3679	78.6232	1338979.12382909	-4364668.66789731	4445531.43734061
74729	485.740540000	-46.4564	66.3713	78.6254	1338952.02542864	-4364629.95449019	4445577.30383564
74867	485.940655000	-46.4527	66.3594	78.6376	1338942.73456489	-4364616.68125396	4445593.02942595
74973	486.107411000	-46.4564	66.3719	78.6249	1338934.99215657	-4364605.62010858	4445606.13397439
75102	486.307504000	-46.4527	66.36	78.6372	1338925.7012902	-4364592.34675847	4445621.85946703
75216	486.474250000	-46.4527	66.3603	78.6369	1338917.95887969	-4364581.28551819	4445634.96393407
75315	486.624352000	-46.4547	66.3702	78.6213	1338910.99068025	-4364571.33024357	4445646.75775234
75663	487.157914000	-46.4547	66.371	78.6206	1338886.214982	-4364535.93394187	4445688.69177507
76030	487.724849000	-46.451	66.3597	78.6323	1338859.89081482	-4364498.32496354	4445733.24633726
76381	488.291799000	-46.4548	66.3728	78.6191	1338833.56657382	-4364460.71528338	4445777.80026337
76759	488.858729000	-46.4511	66.3615	78.6308	1338807.24238367	-4364423.10530778	4445822.35397018
77145	489.442366000	-46.4528	66.3649	78.633	1338780.14390596	-4364384.3885491	4445868.21759053
77257	489.609126000	-46.4528	66.3651	78.6328	1338772.40147677	-4364373.32649789	4445881.32136202
77372	489.792540000	-46.4548	66.3751	78.6171	1338763.88479933	-4364361.15815154	4445895.73538084
77721	490.342784000	-46.4566	66.3785	78.6193	1338738.33476407	-4364324.65291953	4445938.97747536
77852	490.526242000	-46.4511	66.3641	78.6286	1338729.81814415	-4364312.48456761	4445953.39152349
78195	491.059819000	-46.4511	66.3649	78.6279	1338705.04237154	-4364277.08503603	4445995.32277581
78554	491.626774000	-46.4549	66.378	78.6146	1338678.71806306	-4364239.47242278	4446039.87418601
78939	492.210397000	-46.4567	66.3814	78.6168	1338651.61952774	-4364200.75315805	4446085.7356567
79059	492.393827000	-46.4549	66.3792	78.6136	1338643.10283329	-4364188.58407154	4446100.1490406
79423	492.960767000	-46.4512	66.3678	78.6253	1338616.7785602	-4364150.97048828	4446144.69965279
79797	493.527709000	-46.455	66.3809	78.6121	1338590.45421335	-4364113.35620322	4446189.24962886
80180	494.128011000	-46.455	66.3819	78.6113	1338562.58138871	-4364073.52885335	4446236.41981135
80562	494.711633000	-46.4568	66.3852	78.6135	1338535.48280145	-4364034.80732417	4446282.2793395
80688	494.911744000	-46.4568	66.3856	78.6132	1338526.19187367	-4364021.53130324	4446298.00254116
80827	495.128530000	-46.455	66.3834	78.61	1338516.12669405	-4364007.14883016	4446315.03585546
81214	495.695450000	-46.455	66.3843	78.6092	1338489.80230351	-4363969.53263868	4446359.58419605
81591	496.279070000	-46.4568	66.3877	78.6114	1338462.70368374	-4363930.80969048	4446405.44250683
81723	496.479168000	-46.4568	66.388	78.6111	1338453.41274483	-4363917.53318303	4446421.1652911
81843	496.662628000	-46.4551	66.3858	78.6079	1338444.89602254	-4363905.36288194	4446435.57763303
82208	497.229538000	-46.4551	66.3867	78.6072	1338418.57166344	-4363867.7455445	4446480.12502459
82594	497.829840000	-46.4551	66.3876	78.6064	1338390.69875988	-4363827.9147476	4446527.29224983
82989	498.413455000	-46.4531	66.3788	78.621	1338363.60009591	-4363789.18986715	4446573.14890286
83091	498.580198000	-46.4569	66.3913	78.6083	1338355.85761352	-4363778.12549546	4446586.25068367
83185	498.730311000	-46.4514	66.3768	78.6177	1338348.88941174	-4363768.16760576	4446598.04229272
83537	499.263870000	-46.4514	66.3776	78.617	1338324.11348355	-4363732.76128357	4446639.96771945
83927	499.847491000	-46.4569	66.3932	78.6066	1338297.01472762	-4363694.03490175	4446685.82305021
84028	500.030924000	-46.4515	66.3788	78.6159	1338288.49804575	-4363681.86384548	4446700.23477833
84400	500.597863000	-46.4552	66.3919	78.6027	1338262.17355668	-4363644.24334272	4446744.77942
84774	501.164796000	-46.4515	66.3806	78.6144	1338235.84911853	-4363606.62254456	4446789.3238423
85149	501.731757000	-46.4553	66.3936	78.6012	1338209.52460671	-4363569.00104467	4446833.86762838
85520	502.315377000	-46.457	66.397	78.6033	1338182.42586215	-4363530.27263194	4446879.72125067
85633	502.498805000	-46.4553	66.3948	78.6001	1338173.90910197	-4363518.10067038	4446894.1321679
86008	503.065740000	-46.4553	66.3957	78.5994	1338147.58462574	-4363480.47820055	4446938.67515584
86391	503.666058000	-46.4553	66.3967	78.5986	1338119.71159822	-4363440.64196939	4446985.83771839
86759	504.232995000	-46.4516	66.3853	78.6103	1338093.38709863	-4363403.01847311	4447030.37982556
86895	504.449822000	-46.4534	66.3882	78.613	1338083.32181846	-4363388.63282431	4447047.41049983
87047	504.683209000	-46.4571	66.4007	78.6002	1338072.48228056	-4363373.14046548	4447065.75106544
87159	504.849989000	-46.4571	66.401	78.6	1338064.73976122	-4363362.07447216	4447078.85145481
87307	505.083406000	-46.4571	66.4013	78.5996	1338053.90022003	-4363346.58196842	4447097.19189607
87444	505.266844000	-46.4516	66.3869	78.609	1338045.38350423	-4363334.4094225	4447111.60234598
87791	505.817110000	-46.4571	66.4025	78.5987	1338019.83316708	-4363297.89098231	4447154.83310841
87921	506.017204000	-46.4534	66.3906	78.6109	1338010.54216066	-4363284.61151449	4447170.5533526
88029	506.183954000	-46.4534	66.3909	78.6107	1338002.79963348	-4363273.54517616	4447183.6534459
88122	506.334047000	-46.4517	66.3886	78.6075	1337995.83139138	-4363263.58551648	4447195.44353619
88475	506.867619000	-46.4554	66.4016	78.5943	1337971.05525763	-4363228.1726979	4447237.36335439
88868	507.467914000	-46.4517	66.3904	78.606	1337943.18221198	-4363188.33313003	4447284.52308771
89227	508.034847000	-46.4555	66.4034	78.5928	1337916.85757416	-4363150.70608743	4447329.06211748
89615	508.635164000	-46.4555	66.4044	78.592	1337888.98444157	-4363110.86522964	4447376.22070969
89989	509.202099000	-46.4518	66.3931	78.6037	1337862.65984278	-4363073.23736379	4447420.75906706
90363	509.769046000	-46.4555	66.4061	78.5905	1337836.33517042	-4363035.60879628	4447465.29678813
90724	510.335983000	-46.4518	66.3948	78.6022	1337810.01054905	-4362997.97993337	4447509.8342898
91081	510.886253000	-46.4573	66.4103	78.5919	1337784.46011381	-4362961.45716681	4447553.06133934
91196	511.069686000	-46.4556	66.4081	78.5887	1337775.9432983	-4362949.2827669	4447567.47016404
91589	511.669966000	-46.4556	66.4091	78.5879	1337748.07010174	-4362909.43908357	4447614.62633123
91967	512.270278000	-46.4519	66.3978	78.5996	1337720.19695483	-4362869.59504447	4447661.78222721
92315	512.803852000	-46.4557	66.4108	78.5864	1337695.42070984	-4362834.1773131	4447703.69782905
92702	513.404117000	-46.4519	66.3996	78.5981	1337667.54753908	-4362794.33221832	4447750.85281895
92783	513.504245000	-46.4557	66.4119	78.5855	1337662.90194712	-4362787.69111173	4447758.71172883
93138	514.054467000	-46.4537	66.4031	78.6002	1337637.35151306	-4362751.16584441	4447801.93666611
93229	514.187902000	-46.4574	66.4155	78.5875	1337631.15742885	-4362742.31103305	4447812.41523314
93359	514.388001000	-46.4537	66.4036	78.5998	1337621.86636363	-4362729.02896739	4447828.13324775
93458	514.554744000	-46.4575	66.416	78.587	1337614.12378746	-4362717.96046419	4447841.23148305
93589	514.754834000	-46.4537	66.4042	78.5993	1337604.83271968	-4362704.67828467	4447856.94939994
93685	514.904925000	-46.4557	66.4141	78.5836	1337597.86437016	-4362694.71642694	4447868.73756958
94043	515.455157000	-46.4537	66.4053	78.5983	1337572.31390914	-4362658.18996425	4447911.96148082
94136	515.588588000	-46.4575	66.4176	78.5857	1337566.11981839	-4362649.33486311	4447922.4397991
94267	515.788696000	-46.4538	66.4058	78.5979	1337556.82874338	-4362636.05236277	4447938.1574406
94372	515.955447000	-46.4538	66.406	78.5977	1337549.08615904	-4362624.98349734	4447951.25536496
94493	516.138853000	-46.4558	66.416	78.582	1337540.56931098	-4362612.80765539	4447965.66295191
94866	516.722480000	-46.4575	66.4194	78.5841	1337513.47027104	-4362574.06620158	4448011.505382
95007	516.922585000	-46.4538	66.4075	78.5964	1337504.1791881	-4362560.78334935	4448027.22272145
95107	517.089331000	-46.4575	66.42	78.5837	1337496.43659716	-4362549.71419069	4448040.32039411
95252	517.289426000	-46.4538	66.4081	78.5959	1337487.14551166	-4362536.43122463	4448056.03763584
95342	517.439522000	-46.4558	66.418	78.5802	1337480.17714886	-4362526.46877698	4448067.8252991
95707	518.006445000	-46.4521	66.4067	78.592	1337453.85237529	-4362488.8331696	4448112.35701175
96059	518.556714000	-46.4576	66.4222	78.5817	1337428.30179241	-4362452.30385697	4448155.57844246
96181	518.740160000	-46.4559	66.42	78.5785	1337419.7849277	-4362440.12727506	4448169.98539419
96560	519.307092000	-46.4559	66.4209	78.5778	1337393.46012842	-4362402.49052409	4448214.51612516
96922	519.874031000	-46.4559	66.4218	78.577	1337367.13525567	-4362364.85307154	4448259.0462197
97298	520.457653000	-46.4577	66.4252	78.5792	1337340.03613971	-4362326.10823701	4448304.88574766
97411	520.641089000	-46.4522	66.4108	78.5885	1337331.51932512	-4362313.93131747	4448319.29244369
97781	521.191352000	-46.4577	66.4263	78.5782	1337305.96869174	-4362277.39975651	4448362.51194428
97890	521.374820000	-46.4559	66.4241	78.575	1337297.4518102	-4362265.22242517	4448376.91825264
98242	521.891696000	-46.454	66.4152	78.5898	1337273.44972403	-4362230.90444526	4448417.51802394
98343	522.058437000	-46.4577	66.4277	78.577	1337265.70710422	-4362219.83400161	4448430.61459347
98463	522.241866000	-46.456	66.4255	78.5738	1337257.19021716	-4362207.65642362	4448445.02069008
98835	522.825492000	-46.4577	66.4289	78.576	1337230.09105312	-4362168.90944603	4448490.85837817
98968	523.025591000	-46.454	66.417	78.5883	1337220.79992765	-4362155.62469994	4448506.57409179
99079	523.175677000	-46.4523	66.4147	78.5851	1337213.83159714	-4362145.6611204	4448518.36081747
99425	523.709246000	-46.456	66.4277	78.5719	1337189.05514921	-4362110.2343646	4448560.26867235
99794	524.309553000	-46.4523	66.4165	78.5836	1337161.1817502	-4362070.37911735	4448607.41494694
100162	524.859820000	-46.4541	66.4198	78.5858	1337135.63104668	-4362033.84442594	4448650.63175988
100270	525.026589000	-46.4578	66.4323	78.5731	1337127.88840969	-4362022.77321476	4448663.72767044
100420	525.243347000	-46.4561	66.4301	78.5698	1337117.8230009	-4362008.38061685	4448680.75229511
100807	525.826971000	-46.4541	66.4213	78.5845	1337090.72377607	-4361969.63092277	4448726.5876509
100884	525.977050000	-46.4561	66.4313	78.5689	1337083.75536872	-4361959.66648818	4448738.37360829
101265	526.543970000	-46.4561	66.4321	78.5681	1337057.43042686	-4361922.0233745	4448782.89887661
101653	527.144287000	-46.4561	66.4331	78.5673	1337029.5569066	-4361882.16528533	4448830.04267695
102028	527.711226000	-46.4524	66.4218	78.5791	1337003.23194183	-4361844.52114545	4448874.56706413
102410	528.261493000	-46.4542	66.4251	78.5813	1336977.68117347	-4361807.98355135	4448917.78138472
102500	528.411581000	-46.4525	66.4229	78.5781	1336970.71281573	-4361798.01875329	4448929.56706415
102557	528.478423000	-46.4562	66.4352	78.5655	1336967.61574039	-4361793.58986602	4448934.80507568
102562	528.494951000	-46.4579	66.4377	78.5685	1336966.84144146	-4361792.48257158	4448936.11455007
102694	528.695050000	-46.4579	66.438	78.5682	1336957.55027667	-4361779.19606627	4448951.8287532
102819	528.878478000	-46.4562	66.4358	78.565	1336949.0333474	-4361767.01660058	4448966.23322899
103189	529.445418000	-46.4525	66.4245	78.5768	1336922.70834863	-4361729.37093608	4449010.75630702
103550	529.995687000	-46.458	66.44	78.5665	1336897.15754728	-4361692.83186221	4449053.96935695
103692	530.212473000	-46.4563	66.4378	78.5632	1336887.09210121	-4361678.43759393	4449070.99254735
104065	530.796085000	-46.4543	66.4291	78.5779	1336859.99277605	-4361639.68340274	4449116.8240416
104176	530.962831000	-46.458	66.4415	78.5652	1336852.25010481	-4361628.61065659	4449129.91863413
104313	531.162925000	-46.4543	66.4296	78.5774	1336842.95892296	-4361615.32338554	4449145.6321797
104411	531.313005000	-46.4563	66.4395	78.5618	1336835.99048794	-4361605.3577092	4449157.4170708
104785	531.863243000	-46.4543	66.4307	78.5765	1336810.43971336	-4361568.81724483	4449200.62896082
104881	531.996673000	-46.4581	66.4431	78.5638	1336804.24554664	-4361559.95874939	4449211.10436482
104994	532.180116000	-46.4563	66.4409	78.5606	1336795.72859647	-4361547.77834464	4449225.5080342
105352	532.747046000	-46.4563	66.4418	78.5599	1336769.40353309	-4361510.12977757	4449270.0286197
105722	533.330662000	-46.4544	66.433	78.5745	1336742.30415691	-4361471.37329263	4449315.85814418
105835	533.497413000	-46.4581	66.4454	78.5618	1336734.5614711	-4361460.29989113	4449328.95217391
105961	533.697511000	-46.4544	66.4336	78.574	1336725.27027176	-4361447.01183365	4449344.66504413
106083	533.864259000	-46.4544	66.4338	78.5738	1336717.52758385	-4361435.93833731	4449357.7589924
106194	534.031013000	-46.4544	66.4341	78.5736	1336709.78489498	-4361424.86479784	4449370.85290365
106289	534.181138000	-46.4564	66.444	78.5579	1336702.81644513	-4361414.8984541	4449382.63722157
106618	534.681321000	-46.4527	66.4326	78.5698	1336679.58843242	-4361381.67766367	4449421.91884172
106930	535.165033000	-46.4544	66.4358	78.5721	1336657.13462263	-4361349.56370794	4449459.89064329
107110	535.448373000	-46.4564	66.446	78.5563	1336643.97204658	-4361330.73809398	4449482.14973397
107501	536.048673000	-46.4565	66.4469	78.5555	1336616.09834191	-4361290.87171625	4449529.28641653
107887	536.632303000	-46.4582	66.4503	78.5576	1336588.99889943	-4361252.11224348	4449575.11337499
107997	536.832393000	-46.4545	66.4384	78.5699	1336579.70767852	-4361238.82321334	4449590.82540987
108111	536.999142000	-46.4545	66.4387	78.5696	1336571.96497263	-4361227.74890646	4449603.91866201
108213	537.149257000	-46.4565	66.4486	78.554	1336564.99650747	-4361217.78187203	4449615.70238674
108546	537.666131000	-46.4583	66.4519	78.5562	1336540.99413954	-4361183.45124777	4449656.2913003
108677	537.849580000	-46.4565	66.4497	78.5531	1336532.4771536	-4361171.26923056	4449670.69358483
109037	538.399832000	-46.4545	66.4408	78.5678	1336506.92625528	-4361134.72318893	4449713.90068495
109134	538.533254000	-46.4583	66.4532	78.5551	1336500.73205858	-4361125.86334144	4449724.37492774
109283	538.750025000	-46.4565	66.4511	78.5518	1336490.66654882	-4361111.46620348	4449741.39565359
109667	539.316950000	-46.4528	66.4398	78.5636	1336464.34135739	-4361073.81186089	4449785.91127878
110040	539.867213000	-46.4583	66.4553	78.5533	1336438.79036915	-4361037.26436423	4449829.11709497
110168	540.050668000	-46.4566	66.4531	78.5501	1336430.27336938	-4361025.08172103	4449843.51884182
