frame.number	dis.timestamp	dis.entity_linear_velocity.x	dis.entity_linear_velocity.y	dis.entity_linear_velocity.z	dis.entity_location.x	dis.entity_location.y	dis.entity_location.z
39316	641.567349000	-46.4599	66.6105	78.4147	1331716.33499281	-4354274.57460794	4457807.41170224
39542	642.134271000	-46.4562	66.5992	78.4265	1331690.00788852	-4354236.82992947	4457851.84962597
39783	642.717919000	-46.458	66.6026	78.4287	1331662.90641253	-4354197.97450694	4457897.59405642
39845	642.884684000	-46.458	66.6029	78.4285	1331655.163127	-4354186.87283774	4457910.66377337
39929	643.068089000	-46.46	66.6128	78.4127	1331646.64550784	-4354174.66091188	4457925.04033197
40166	643.635027000	-46.4563	66.6015	78.4245	1331620.31837689	-4354136.91491554	4457969.47712053
40396	644.201984000	-46.46	66.6146	78.4112	1331593.99117388	-4354099.16821863	4458013.91327129
40620	644.768918000	-46.4563	66.6033	78.423	1331567.66402282	-4354061.42122659	4458058.34920214
40873	645.335875000	-46.46	66.6163	78.4097	1331541.3367997	-4354023.67353398	4458102.78449518
41109	645.919496000	-46.4618	66.6197	78.4119	1331514.23526526	-4353984.81521736	4458148.52643264
41191	646.119594000	-46.4581	66.6079	78.4241	1331504.94332729	-4353971.49229798	4458164.20931736
41261	646.286347000	-46.4581	66.6081	78.4239	1331497.20002403	-4353960.38975021	4458177.2782775
41322	646.453092000	-46.4581	66.6084	78.4237	1331489.4567199	-4353949.28715938	4458190.34720054
41387	646.603186000	-46.4564	66.6061	78.4205	1331482.48777856	-4353939.29487246	4458202.10923774
41601	647.136757000	-46.4601	66.6191	78.4073	1331457.70915983	-4353903.76604675	4458243.92930994
41842	647.720363000	-46.4619	66.6225	78.4095	1331430.60759258	-4353864.90610224	4458289.66984503
41906	647.887135000	-46.4619	66.6228	78.4092	1331422.86428099	-4353853.80314105	4458302.73844901
41999	648.087234000	-46.4619	66.6231	78.409	1331413.57233074	-4353840.47961185	4458318.4208084
42079	648.287357000	-46.4582	66.6112	78.4212	1331404.28037924	-4353827.15602065	4458334.10311436
42171	648.470812000	-46.4601	66.6212	78.4055	1331395.76272912	-4353814.94255992	4458348.47835075
42380	648.970997000	-46.4602	66.622	78.4048	1331372.53278006	-4353781.63296577	4458387.68355052
42640	649.554624000	-46.4619	66.6254	78.407	1331345.43117946	-4353742.77136327	4458433.42265722
42721	649.754723000	-46.4619	66.6257	78.4067	1331336.13921881	-4353729.4473173	4458449.1045714
42824	649.954818000	-46.4582	66.6138	78.419	1331326.84725692	-4353716.12320931	4458464.78643215
42925	650.104938000	-46.4602	66.6237	78.4033	1331319.87823721	-4353706.12990575	4458476.54755917
43231	650.588438000	-46.4619	66.627	78.4056	1331297.4225994	-4353673.92945375	4458514.4449571
43353	650.755221000	-46.4619	66.6272	78.4054	1331289.67927292	-4353662.82575185	4458527.51292293
43493	650.971979000	-46.4565	66.6129	78.4147	1331279.6130299	-4353648.39111879	4458544.50142842
43861	651.538930000	-46.4602	66.6259	78.4014	1331253.28569719	-4353610.63797933	4458588.93202894
44237	652.122552000	-46.462	66.6293	78.4036	1331226.18404998	-4353571.77405567	4458634.66913582
44364	652.322650000	-46.4583	66.6175	78.4158	1331216.89207336	-4353558.44921388	4458650.35036435
44466	652.472740000	-46.4603	66.6274	78.4002	1331209.92304261	-4353548.45535998	4458662.11101719
44845	653.039677000	-46.4603	66.6283	78.3994	1331183.59574546	-4353510.70110547	4458706.54069132
45220	653.623290000	-46.4583	66.6195	78.4141	1331156.49407106	-4353471.83582532	4458752.27662945
45319	653.790062000	-46.4583	66.6198	78.4139	1331148.75072887	-4353460.73133967	4458765.34392
45456	653.990154000	-46.462	66.6322	78.4011	1331139.45867992	-4353447.40577844	4458781.02449429
45499	654.040328000	-46.4603	66.6298	78.3981	1331137.1356975	-4353444.07444994	4458784.94465725
45505	654.056856000	-46.4583	66.6202	78.4135	1331136.36139197	-4353442.9641136	4458786.2515495
45629	654.240262000	-46.4603	66.6301	78.3978	1331127.84370897	-4353430.74901388	4458800.62537375
46000	654.823889000	-46.4621	66.6335	78.4	1331100.74201285	-4353391.88264855	4458846.36037684
46138	655.023988000	-46.4584	66.6217	78.4122	1331091.45001946	-4353378.55696961	4458862.04088406
46247	655.190735000	-46.4584	66.6219	78.412	1331083.70667003	-4353367.45212224	4458875.10786293
46356	655.357486000	-46.4584	66.6222	78.4118	1331075.96331975	-4353356.3472318	4458888.17480469
46471	655.524276000	-46.4621	66.6346	78.399	1331068.2199686	-4353345.24229831	4458901.24170935
46615	655.757713000	-46.4621	66.635	78.3987	1331057.37926315	-4353329.69527853	4458919.53527174
46772	655.991129000	-46.4584	66.6232	78.4109	1331046.53861798	-4353314.14837702	4458937.8289704
46883	656.157874000	-46.4584	66.6234	78.4107	1331038.79526357	-4353303.04327989	4458950.89573405
46983	656.324632000	-46.4584	66.6237	78.4105	1331031.05190829	-4353291.9381397	4458963.96246061
47095	656.491375000	-46.4584	66.624	78.4103	1331023.30855215	-4353280.83295644	4458977.02915005
47205	656.658131000	-46.4621	66.6364	78.3975	1331015.56519515	-4353269.72773012	4458990.09580239
47335	656.858234000	-46.4584	66.6245	78.4098	1331006.27319041	-4353256.40148277	4459005.77581982
47464	657.041652000	-46.4604	66.6345	78.3941	1330997.7554915	-4353244.18558727	4459020.14895835
47817	657.608568000	-46.4604	66.6353	78.3933	1330971.42805217	-4353206.42711842	4459064.57496678
48203	658.192192000	-46.4622	66.6387	78.3955	1330944.32629523	-4353167.55770864	4459110.30734648
48300	658.342323000	-46.4604	66.6365	78.3923	1330937.35729919	-4353157.56269322	4459122.06703281
48648	658.875884000	-46.4605	66.6373	78.3916	1330912.57854804	-4353122.02436898	4459163.87895524
49040	659.459505000	-46.4585	66.6286	78.4063	1330885.47676828	-4353083.15381379	4459209.61034788
49138	659.609590000	-46.4568	66.6263	78.4032	1330878.50776637	-4353073.15850384	4459221.3697804
49482	660.143169000	-46.4605	66.6393	78.3899	1330853.7289324	-4353037.6189297	4459263.18059136
49891	660.760150000	-46.4623	66.6427	78.392	1330825.07847892	-4352996.52604962	4459311.52422545
50020	660.960245000	-46.4585	66.6309	78.4043	1330815.78644884	-4352983.19853112	4459327.20314747
50113	661.126991000	-46.4585	66.6311	78.4041	1330808.04306885	-4352972.09215078	4459340.26880532
50234	661.293774000	-46.4586	66.6314	78.4039	1330800.29968799	-4352960.98572739	4459353.33442606
50360	661.493845000	-46.4623	66.6439	78.3911	1330791.00759267	-4352947.65784088	4459369.01299656
50502	661.693938000	-46.4623	66.6442	78.3908	1330781.71555808	-4352934.33009503	4459384.69172264
50600	661.844055000	-46.4605	66.6419	78.3877	1330774.74654584	-4352924.33426578	4459396.45070762
50919	662.360930000	-46.4586	66.633	78.4025	1330750.74207986	-4352889.90376015	4459436.95368728
51027	662.527684000	-46.4586	66.6333	78.4022	1330742.99869268	-4352878.79701812	4459450.01903342
51142	662.711111000	-46.4606	66.6432	78.3865	1330734.48096172	-4352866.57951219	4459464.39078409
51523	663.294727000	-46.4623	66.6467	78.3887	1330707.37911301	-4352827.70549071	4459510.11918945
51652	663.478160000	-46.4606	66.6444	78.3855	1330698.86137772	-4352815.4877669	4459524.49075235
52020	664.045097000	-46.4569	66.6332	78.3973	1330672.5338879	-4352777.72384957	4459568.91209964
52357	664.578677000	-46.4569	66.634	78.3965	1330647.75504307	-4352742.18081291	4459610.71996083
52742	665.145634000	-46.4607	66.647	78.3832	1330621.42747214	-4352704.4157267	4459655.14026631
53139	665.745929000	-46.4607	66.6479	78.3824	1330593.55123533	-4352664.42870576	4459702.1731494
53513	666.329558000	-46.4624	66.6514	78.3846	1330566.44933226	-4352625.55194148	4459747.89919077
53647	666.529656000	-46.4587	66.6395	78.3969	1330557.15726794	-4352612.2226972	4459763.57662539
53746	666.679747000	-46.457	66.6372	78.3937	1330550.18823341	-4352602.22574414	4459775.33464178
54106	667.246672000	-46.4607	66.6503	78.3804	1330523.86062597	-4352564.45881336	4459819.75335737
54495	667.846978000	-46.4607	66.6512	78.3796	1330495.9843505	-4352524.46983936	4459866.78455702
54865	668.430603000	-46.4625	66.6546	78.3818	1330468.88240988	-4352485.59117628	4459912.50896171
54976	668.614031000	-46.4608	66.6524	78.3786	1330460.36464572	-4352473.3719937	4459926.87926724
55360	669.180961000	-46.4608	66.6533	78.3779	1330434.03706666	-4352435.60356742	4459971.29672811
55778	669.781248000	-46.4608	66.6542	78.3771	1330406.1607557	-4352395.61279537	4460018.3263779
56127	670.364876000	-46.4626	66.6576	78.3792	1330379.05878057	-4352356.73238421	4460064.04927575
56243	670.531649000	-46.4626	66.6579	78.379	1330371.31535249	-4352345.62357545	4460077.11284048
56379	670.748447000	-46.4608	66.6557	78.3758	1330361.24891543	-4352331.18210078	4460094.09541554
56717	671.265322000	-46.4589	66.6468	78.3906	1330337.24430841	-4352296.74446747	4460134.59225159
56818	671.432072000	-46.4589	66.6471	78.3903	1330329.50087575	-4352285.6354262	4460147.6556159
56937	671.598820000	-46.4589	66.6474	78.3901	1330321.75744224	-4352274.52634188	4460160.71894308
57016	671.732260000	-46.4626	66.6597	78.3774	1330315.56267005	-4352265.63896237	4460171.16949449
57143	671.915699000	-46.4571	66.6454	78.3867	1330307.04494934	-4352253.41904468	4460185.5392007
57468	672.415891000	-46.4609	66.6583	78.3735	1330283.81463889	-4352220.09128797	4460224.72874801
57824	672.966143000	-46.4626	66.6616	78.3757	1330258.26128027	-4352183.43030746	4460267.83690962
57917	673.132914000	-46.4626	66.6619	78.3755	1330250.51783897	-4352172.32082704	4460280.89989534
58058	673.333009000	-46.4626	66.6622	78.3753	1330241.22573306	-4352158.98947475	4460296.57551283
58191	673.533116000	-46.4589	66.6504	78.3875	1330231.93362593	-4352145.65806046	4460312.25107687
58315	673.716533000	-46.4609	66.6603	78.3718	1330223.41583322	-4352133.43742866	4460326.62013309
58683	674.300156000	-46.459	66.6516	78.3865	1330196.31378807	-4352094.55346118	4460372.33996515
58766	674.433588000	-46.4627	66.6639	78.3738	1330190.11900491	-4352085.66552369	4460382.79003551
58936	674.683652000	-46.4609	66.6618	78.3705	1330178.50387694	-4352069.00084075	4460402.38409026
59354	675.300627000	-46.4627	66.6653	78.3726	1330149.85308694	-4352027.89386625	4460450.71554105
59441	675.434085000	-46.4627	66.6655	78.3724	1330143.65836165	-4352019.00592473	4460461.16564232
59606	675.684164000	-46.461	66.6633	78.3692	1330132.04316415	-4352002.34065169	4460480.75915393
59829	676.034476000	-46.4627	66.6664	78.3716	1330115.78193631	-4351979.00934034	4460508.19028138
60036	676.351164000	-46.4573	66.6522	78.3808	1330101.06940065	-4351957.8998672	4460533.00866308
60391	676.901431000	-46.4627	66.6677	78.3705	1330075.51597618	-4351921.23553368	4460576.11393396
60512	677.084859000	-46.461	66.6655	78.3673	1330066.9981647	-4351909.01394524	4460590.4821654
60883	677.668471000	-46.4628	66.6689	78.3695	1330039.89605982	-4351870.12693392	4460636.19937318
61005	677.851907000	-46.4573	66.6545	78.3788	1330031.37830599	-4351857.90533025	4460650.56762587
61265	678.235604000	-46.4591	66.6576	78.3812	1330013.56832448	-4351832.35055899	4460680.60998152
61271	678.252101000	-46.461	66.6673	78.3657	1330012.79397365	-4351831.23943689	4460681.91607725
61650	678.835718000	-46.4628	66.6707	78.3679	1329985.69184813	-4351792.35137079	4460727.63237558
61759	679.002518000	-46.4628	66.671	78.3677	1329977.94837711	-4351781.2403749	4460740.69405472
61914	679.235924000	-46.4628	66.6713	78.3674	1329967.10750387	-4351765.68486781	4460758.98030133
62060	679.452685000	-46.4611	66.6692	78.3641	1329957.04100945	-4351751.24047155	4460775.96035757
62391	680.036315000	-46.4628	66.6726	78.3663	1329929.93886271	-4351712.35132054	4460821.67572047
62474	680.236409000	-46.4591	66.6607	78.3786	1329920.64671487	-4351699.01782939	4460837.34949389
62554	680.403154000	-46.4629	66.6732	78.3658	1329912.90323677	-4351687.90647187	4460850.41086121
62614	680.569939000	-46.4629	66.6734	78.3656	1329905.15975783	-4351676.7950713	4460863.47219141
62703	680.786715000	-46.4611	66.6712	78.3624	1329895.09325466	-4351662.35022731	4460880.45186158
62916	681.336958000	-46.4629	66.6746	78.3646	1329869.53975627	-4351625.68211472	4460923.55387401
63001	681.537053000	-46.4629	66.6749	78.3643	1329860.24760056	-4351612.34822061	4460939.22729997
63082	681.737152000	-46.4592	66.6631	78.3766	1329850.95544364	-4351599.01426451	4460954.90067247
63165	681.903897000	-46.4592	66.6633	78.3764	1329843.21195798	-4351587.90251954	4460967.96170569
63222	682.053987000	-46.4612	66.6732	78.3607	1329836.24279135	-4351577.90179128	4460979.716433
63443	682.620925000	-46.4612	66.6741	78.3599	1329809.91498078	-4351540.1215667	4461024.12372195
63671	683.187864000	-46.4575	66.6628	78.3717	1329783.58716051	-4351502.34084446	4461068.53058177
63899	683.754816000	-46.4612	66.6758	78.3584	1329757.25926864	-4351464.55942197	4461112.93680334
64136	684.338436000	-46.463	66.6793	78.3605	1329730.15704606	-4351425.66638352	4461158.64881408
64232	684.538534000	-46.4593	66.6674	78.3728	1329720.86487223	-4351412.33155953	4461174.32143818
64298	684.705276000	-46.4593	66.6677	78.3726	1329713.12137248	-4351401.21909132	4461187.38184773
64373	684.872031000	-46.4593	66.6679	78.3724	1329705.37787189	-4351390.10658006	4461200.44222016
64445	685.038782000	-46.4593	66.6682	78.3722	1329697.63437047	-4351378.99402575	4461213.50255546
64514	685.205529000	-46.463	66.6806	78.3594	1329689.89086821	-4351367.8814284	4461226.56285363
64578	685.388960000	-46.4613	66.6784	78.3562	1329681.37301069	-4351355.65748165	4461240.92905152
64818	685.972578000	-46.463	66.6818	78.3584	1329654.2707594	-4351316.76296661	4461286.63978889
64894	686.156008000	-46.4576	66.6674	78.3677	1329645.75295956	-4351304.53900462	4461301.00600803
65106	686.689591000	-46.4613	66.6804	78.3545	1329620.97369429	-4351268.97749704	4461342.79791009
65345	687.273208000	-46.4631	66.6838	78.3566	1329593.87142017	-4351230.08180677	4461388.50763395
65409	687.439993000	-46.4631	66.6841	78.3564	1329586.1279067	-4351218.96863256	4461401.56743464
65511	687.673404000	-46.4594	66.6723	78.3686	1329575.28703596	-4351203.41027842	4461419.85126053
65561	687.806830000	-46.4631	66.6846	78.3559	1329569.09219889	-4351194.51957882	4461430.29894913
65650	688.006928000	-46.4594	66.6728	78.3682	1329559.80000418	-4351181.18368033	4461445.97064659
65716	688.190344000	-46.4613	66.6827	78.3525	1329551.28213122	-4351168.95893806	4461460.33615839
65963	688.773954000	-46.4631	66.6861	78.3546	1329524.17983079	-4351130.06189178	4461506.04471277
66031	688.957382000	-46.4614	66.6839	78.3514	1329515.66195361	-4351117.83693169	4461520.41003671
66278	689.540999000	-46.4631	66.6873	78.3536	1329488.55963974	-4351078.93919235	4461566.11799335
66356	689.741097000	-46.4631	66.6876	78.3533	1329479.26743462	-4351065.60275663	4461581.78922746
66446	689.941200000	-46.4594	66.6758	78.3656	1329469.9752283	-4351052.26625893	4461597.46040812
66511	690.091281000	-46.4614	66.6857	78.3499	1329463.00602538	-4351042.26366325	4461609.21352491
66739	690.658215000	-46.4614	66.6865	78.3492	1329436.67807777	-4351004.47638388	4461653.61472978
66973	691.241845000	-46.4595	66.6778	78.3639	1329409.57573416	-4350965.57710777	4461699.32136094
67060	691.441918000	-46.4632	66.6903	78.3511	1329400.28345695	-4350952.23994259	4461714.99193149
67127	691.625361000	-46.4615	66.688	78.3479	1329391.765627	-4350940.01442745	4461729.35681111
67339	692.158922000	-46.4578	66.6767	78.3597	1329366.9863361	-4350904.44860421	4461771.14502541
67403	692.309064000	-46.4595	66.6794	78.3624	1329360.01715609	-4350894.44565414	4461782.89795588
67476	692.509132000	-46.4632	66.6919	78.3496	1329350.72487249	-4350881.10815837	4461798.56824127
67571	692.742548000	-46.4595	66.6801	78.3619	1329339.88396628	-4350865.54797214	4461816.85048702
67624	692.859334000	-46.4578	66.6778	78.3588	1329334.46349614	-4350857.76776695	4461825.99145355
67844	693.392858000	-46.4578	66.6786	78.3581	1329309.68418555	-4350822.20092439	4461867.77878863
68083	693.976510000	-46.4633	66.6942	78.3477	1329282.58173232	-4350783.29897489	4461913.48307944
68171	694.176636000	-46.4633	66.6945	78.3474	1329273.28950064	-4350769.96116513	4461929.15312841
68252	694.393405000	-46.4615	66.6923	78.3442	1329263.22290886	-4350755.51175462	4461946.12886025
68481	694.960334000	-46.4578	66.6811	78.356	1329236.89488832	-4350717.72069927	4461990.52680814
68702	695.493901000	-46.4579	66.6819	78.3553	1329212.11554428	-4350682.15212113	4462032.31264612
68793	695.744134000	-46.4633	66.6969	78.3453	1329200.50016676	-4350665.47903828	4462051.8995075
68917	696.027526000	-46.4616	66.6949	78.342	1329187.33612985	-4350646.58289966	4462074.09789474
69153	696.611136000	-46.4633	66.6983	78.3442	1329160.23369264	-4350607.67877234	4462119.80034135
69205	696.761244000	-46.4616	66.696	78.341	1329153.26452172	-4350597.67482959	4462131.5523306
69448	697.344863000	-46.4634	66.6994	78.3432	1329126.16207178	-4350558.77003939	4462177.25420538
69530	697.561636000	-46.4616	66.6972	78.34	1329116.09545953	-4350544.31956568	4462194.22902008
69756	698.111874000	-46.4634	66.7006	78.3421	1329090.54168436	-4350507.63716232	4462237.31870694
69831	698.295307000	-46.4617	66.6984	78.339	1329082.02375603	-4350495.40955065	4462251.68174367
70080	698.912272000	-46.4634	66.7018	78.3411	1329053.37259	-4350454.28022489	4462299.9939527
70133	699.045735000	-46.4634	66.702	78.3409	1329047.17770815	-4350445.38720429	4462310.43963923
70234	699.295808000	-46.4617	66.6999	78.3376	1329035.56239512	-4350428.71299046	4462330.02547439
70476	699.879428000	-46.4634	66.7033	78.3398	1329008.45990119	-4350389.80591035	4462375.72537369
70567	700.079522000	-46.4597	66.6915	78.3521	1328999.16763435	-4350376.4662721	4462391.39384529
70640	700.246279000	-46.4597	66.6917	78.3518	1328991.42405711	-4350365.34979203	4462404.45079439
70705	700.413025000	-46.4597	66.692	78.3516	1328983.68047905	-4350354.23326891	4462417.50770635
70764	700.563128000	-46.4617	66.7019	78.3359	1328976.7112293	-4350344.22824038	4462429.25872447
70977	701.113365000	-46.4598	66.6931	78.3507	1328951.15746694	-4350307.54348281	4462472.34641475
71052	701.280136000	-46.4598	66.6933	78.3505	1328943.41388459	-4350296.42673588	4462485.40313362
71135	701.480234000	-46.4635	66.7058	78.3376	1328934.12154755	-4350283.08646121	4462501.07102174
71225	701.696985000	-46.458	66.6915	78.347	1328924.05497056	-4350268.63480235	4462518.04484841
71461	702.263927000	-46.4618	66.7045	78.3337	1328897.72676503	-4350230.83713445	4462562.43705729
71691	702.864227000	-46.4618	66.7054	78.3329	1328869.84985663	-4350190.81561539	4462609.44019079
71743	702.981096000	-46.4635	66.7081	78.3356	1328864.42932231	-4350183.03353959	4462618.57962852
71749	702.997630000	-46.4581	66.6935	78.3452	1328863.65502102	-4350181.92198126	4462619.88538242
71986	703.564567000	-46.4618	66.7065	78.3319	1328837.32679365	-4350144.12317191	4462664.27660645
72229	704.164864000	-46.4618	66.7075	78.3311	1328809.44986214	-4350104.10044426	4462711.27869717
72463	704.748492000	-46.4636	66.7109	78.3333	1328782.34728401	-4350065.1889653	4462756.97480123
72526	704.931939000	-46.4618	66.7086	78.3301	1328773.8293196	-4350052.95946927	4462771.33621218
72767	705.482190000	-46.4599	66.6999	78.3448	1328748.27548608	-4350016.27099035	4462814.42069169
72834	705.632294000	-46.4619	66.7097	78.3292	1328741.30621382	-4350006.26478423	4462826.17069375
73057	706.165852000	-46.4619	66.7106	78.3285	1328716.52670083	-4349970.68739103	4462867.94892659
73294	706.766144000	-46.4619	66.7115	78.3276	1328688.64972319	-4349930.66224624	4462914.94893167
73530	707.333082000	-46.4619	66.7124	78.3269	1328662.32149459	-4349892.86033221	4462959.33751123
73753	707.916696000	-46.46	66.7036	78.3416	1328635.2188619	-4349853.94599109	4463005.03114562
73827	708.083477000	-46.4637	66.716	78.3288	1328627.47524603	-4349842.8274881	4463018.08634928
73914	708.283570000	-46.46	66.7042	78.3411	1328618.18293064	-4349829.48530871	4463033.75262834
73979	708.450318000	-46.46	66.7044	78.3409	1328610.43931297	-4349818.36671104	4463046.8077503
74055	708.617066000	-46.46	66.7047	78.3407	1328602.69569447	-4349807.24807032	4463059.86283512
74132	708.783822000	-46.4637	66.7171	78.3279	1328594.95207516	-4349796.12938657	4463072.9178828
74194	708.950602000	-46.4637	66.7174	78.3277	1328587.20845503	-4349785.01065978	4463085.97289335
74298	709.184013000	-46.4637	66.7177	78.3274	1328576.3673731	-4349769.44432947	4463104.24980387
74380	709.384114000	-46.4637	66.718	78.3271	1328567.07505124	-4349756.10180922	4463119.91578877
74475	709.584210000	-46.46	66.7062	78.3394	1328557.78272819	-4349742.75922699	4463135.5817202
74557	709.750973000	-46.46	66.7065	78.3391	1328550.03910413	-4349731.64029361	4463148.63655247
74642	709.934384000	-46.462	66.7164	78.3234	1328541.52111269	-4349719.4093773	4463162.99673782
74895	710.517999000	-46.4638	66.7198	78.3256	1328514.41843531	-4349680.49268627	4463208.68834437
74964	710.718112000	-46.46	66.708	78.3379	1328505.1261056	-4349667.14975284	4463224.35397272
75059	710.918210000	-46.4638	66.7204	78.325	1328495.83371285	-4349653.80655494	4463240.0193384
75137	711.118301000	-46.4638	66.7207	78.3248	1328486.54138078	-4349640.46349757	4463255.68485979
75225	711.318396000	-46.4601	66.7089	78.3371	1328477.24904754	-4349627.12037822	4463271.3503277
75306	711.485149000	-46.4638	66.7213	78.3243	1328469.50541498	-4349616.00099725	4463284.4047737
75385	711.685243000	-46.4601	66.7095	78.3366	1328460.21307958	-4349602.65776428	4463300.07014356
75451	711.835355000	-46.4621	66.7193	78.3209	1328453.24377992	-4349592.65011724	4463311.81890217
75661	712.368908000	-46.4621	66.7202	78.3202	1328428.46416953	-4349557.06760073	4463353.59271387
75892	712.969215000	-46.4621	66.7211	78.3194	1328400.58708239	-4349517.03669224	4463400.58774512
76131	713.552837000	-46.4638	66.7245	78.3215	1328373.48435303	-4349478.11725973	4463446.27698574
76214	713.752943000	-46.4638	66.7248	78.3213	1328364.1920055	-4349464.77338637	4463461.94180292
76296	713.953068000	-46.4601	66.713	78.3335	1328354.89965679	-4349451.42945103	4463477.60656662
76379	714.153125000	-46.4639	66.7254	78.3207	1328345.60724506	-4349438.08525123	4463493.27106762
76443	714.303248000	-46.4621	66.7232	78.3176	1328338.6379964	-4349428.07723344	4463505.0195407
76668	714.836805000	-46.4621	66.724	78.3169	1328313.85834742	-4349392.49267871	4463546.79159332
76915	715.420409000	-46.4639	66.7274	78.319	1328286.75558615	-4349353.57155917	4463592.47937792
76992	715.603887000	-46.4622	66.7252	78.3158	1328278.23756422	-4349341.33903328	4463606.83817415
77213	716.154105000	-46.4639	66.7285	78.318	1328252.68349629	-4349304.64126223	4463649.9146003
77291	716.337543000	-46.4622	66.7263	78.3149	1328244.16553227	-4349292.40873054	4463664.27342597
77511	716.921146000	-46.4602	66.7176	78.3296	1328217.06274539	-4349253.48625538	4463709.96004053
77588	717.071234000	-46.4622	66.7274	78.3139	1328210.09342274	-4349243.47739214	4463721.70774945
77822	717.671511000	-46.4585	66.7162	78.3256	1328182.21631486	-4349203.44231714	4463768.69921908
77939	717.938361000	-46.4622	66.7288	78.3127	1328169.82640331	-4349185.64850147	4463789.5838832
78025	718.138576000	-46.4622	66.7291	78.3124	1328160.53403012	-4349172.3032699	4463805.24752811
78028	718.155110000	-46.4603	66.7195	78.3279	1328159.75969235	-4349171.1912786	4463806.5529934
78108	718.338526000	-46.4622	66.7294	78.3122	1328151.24165577	-4349158.95797636	4463820.91111953
78344	718.938823000	-46.4623	66.7303	78.3114	1328123.36446386	-4349118.92152144	4463867.90136363
78578	719.522443000	-46.464	66.7337	78.3135	1328096.2616327	-4349079.99669657	4463913.58595004
78664	719.722541000	-46.4603	66.7219	78.3258	1328086.96925028	-4349066.65097441	4463929.24917149
78734	719.889292000	-46.4603	66.7222	78.3256	1328079.22557675	-4349055.52942445	4463942.30174542
78819	720.056040000	-46.4603	66.7224	78.3254	1328071.48190242	-4349044.40783145	4463955.35428221
78872	720.222785000	-46.464	66.7348	78.3126	1328063.73822728	-4349033.28619542	4463968.40678184
78971	720.439548000	-46.4623	66.7327	78.3094	1328053.67146908	-4349018.82804535	4463985.37497228
79219	721.056521000	-46.4641	66.7361	78.3115	1328025.01983942	-4348977.67736974	4464033.66872283
79302	721.239967000	-46.4586	66.7217	78.3209	1328016.50184918	-4348965.44344632	4464048.02634721
79522	721.790229000	-46.4641	66.7373	78.3105	1327990.94769085	-4348928.74087521	4464091.09863007
79607	722.007017000	-46.4623	66.7351	78.3073	1327980.88092277	-4348914.28219927	4464108.06636657
79835	722.573946000	-46.4624	66.736	78.3065	1327954.55237946	-4348876.46670883	4464152.44319419
80070	723.157564000	-46.4641	66.7394	78.3087	1327927.44948661	-4348837.53860051	4464198.12494623
80135	723.307676000	-46.4624	66.7371	78.3055	1327920.48019855	-4348827.52849125	4464209.87161401
80356	723.857917000	-46.4641	66.7405	78.3077	1327894.92600719	-4348790.82415924	4464252.94237676
80438	724.058030000	-46.4641	66.7408	78.3075	1327885.63359955	-4348777.47709445	4464268.60443919
80525	724.258126000	-46.4604	66.7289	78.3198	1327876.34119075	-4348764.12996768	4464284.26644812
80604	724.441539000	-46.4624	66.7389	78.304	1327867.82312163	-4348751.89493293	4464298.62307867
80818	725.008476000	-46.4587	66.7276	78.3158	1327841.49460009	-4348714.07750884	4464342.99827145
81051	725.558718000	-46.4605	66.7309	78.318	1327815.9403816	-4348677.37172837	4464386.06778373
81108	725.692144000	-46.4642	66.7433	78.3053	1327809.74539552	-4348668.47320595	4464396.50872198
81188	725.875582000	-46.4588	66.7289	78.3147	1327801.2273806	-4348656.23796658	4464410.86521034
81310	726.225854000	-46.4642	66.7441	78.3046	1327784.96556966	-4348632.87924576	4464438.27265573
81433	726.525914000	-46.4605	66.7324	78.3167	1327771.02693717	-4348612.85752544	4464461.76477975
81514	726.709313000	-46.4625	66.7424	78.301	1327762.50885601	-4348600.62184694	4464476.12085453
81751	727.292944000	-46.4642	66.7458	78.3031	1327735.40589323	-4348561.69000348	4464521.79938193
81830	727.476390000	-46.4625	66.7436	78.3	1327726.887808	-4348549.45410725	4464536.15526872
82044	728.026635000	-46.4643	66.7469	78.3022	1327701.33355022	-4348512.74622517	4464579.22296653
82119	728.226731000	-46.4643	66.7472	78.3019	1327692.04111843	-4348499.39786943	4464594.88391443
82198	728.410162000	-46.4588	66.7329	78.3113	1327683.52309007	-4348487.1619106	4464609.23978162
82421	728.960433000	-46.4606	66.7362	78.3135	1327657.96881746	-4348450.4532333	4464652.30679286
82488	729.127214000	-46.4643	66.7486	78.3007	1327650.22509929	-4348439.32929937	4464665.35730869
82595	729.360627000	-46.4643	66.749	78.3004	1327639.38388014	-4348423.75567909	4464683.62792658
82671	729.544098000	-46.4589	66.7346	78.3098	1327630.86584577	-4348411.51939839	4464697.98351588
82886	730.060977000	-46.4643	66.7501	78.2994	1327606.86027506	-4348377.03451467	4464738.4395526
82952	730.227746000	-46.4643	66.7503	78.2992	1327599.1165516	-4348365.91029674	4464751.48982321
83026	730.427837000	-46.4643	66.7506	78.299	1327589.8241071	-4348352.56125942	4464767.15018262
83117	730.627929000	-46.4606	66.7388	78.3112	1327580.53166146	-4348339.21216012	4464782.81048852
83181	730.794670000	-46.4606	66.7391	78.311	1327572.78793527	-4348328.0877959	4464795.86063282
83244	730.944763000	-46.4589	66.7368	78.3079	1327565.81861407	-4348318.07591291	4464807.60576923
83470	731.478336000	-46.4626	66.7497	78.2946	1327541.0386455	-4348282.47741284	4464849.36574873
